YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M_MAX,PRECTOTCORR,RH2M,T2M_MIN,WS10M_RANGE,Rainfall
2009,12,15,3.32,23.01,0,86.94,11.22,1.02,0
2009,12,16,3.25,23.32,0,85.19,11.62,1.57,0
2009,12,17,3.12,22.97,0,83.88,11.89,0.98,0
2009,12,18,2.96,23.48,0,79.56,12.35,1.77,0
2009,12,19,3.37,22.74,12.86,87,12.91,1.56,0
2009,12,20,2.85,22.3,0.25,86.5,11.33,1.44,0
2009,12,21,3.66,21.94,0,81.94,9.65,1.86,0
2009,12,22,3.82,21.12,0,85.31,9.81,1.05,0
2009,12,23,3.81,20.51,0,83.38,8.39,1.22,0
2009,12,24,3.5,20.69,0.02,81.38,8.25,2.05,0
2009,12,25,2.77,20.51,5.66,82.38,8.14,1.84,0
2009,12,26,3.19,20.14,0.12,84.94,8.95,1.35,0
2009,12,27,3.71,20.23,0,84.25,7.98,0.97,0
2009,12,28,3.79,21.57,0,83.75,8.63,1.91,0
2009,12,29,3.75,20.09,0,84.81,8.36,1.67,0
2009,12,30,3.7,20.53,0,84.25,7.33,1.27,0
2009,12,31,1.25,20.01,0.57,86.06,7.98,1.56,0
2010,1,1,3.58,19.83,0,84.38,8.29,1.52,0
2010,1,2,3.95,21.62,0,77.31,7.06,1.59,0
2010,1,3,4.18,24.09,0,70.81,7.23,1.62,0
2010,1,4,3.71,22.01,0,78.56,9.39,1.99,0
2010,1,5,3.16,20.84,0,75.25,8.71,1.93,0
2010,1,6,3.72,22.15,0,75.75,7.45,1.48,0
2010,1,7,4.16,22.53,0,75.56,7.94,1.02,0
2010,1,8,4.3,23.9,0,72.62,8.69,1.68,0
2010,1,9,4.17,22.53,0,78.56,9.32,1.73,0
2010,1,10,4.02,22.01,0,80.19,9.62,1.93,0
2010,1,11,3.18,20.93,0,80.12,7.99,1.74,0
2010,1,12,2.53,20.57,0,81.06,7.12,1.45,0
2010,1,13,2.76,19.88,0,80.12,6.37,0.84,0
2010,1,14,2.95,22.12,0,78.5,8.13,1.92,0
2010,1,15,3.19,22.74,0,81.81,9,1.09,0
2010,1,16,2.85,22.31,0,77.06,8.07,0.96,0
2010,1,17,3.68,23.33,0,73.56,8.86,1.05,0
2010,1,18,3.96,23.51,0,69.38,9.44,1.62,0
2010,1,19,3.7,21.97,0,76,10.48,1.34,0
2010,1,20,4.12,22.41,0,74.81,9.83,1.49,0
2010,1,21,4.47,22.87,0,75,7.75,0.97,0
2010,1,22,4.57,24.44,0,70.19,8.98,2.04,0
2010,1,23,4.47,24.23,0,73.62,8.92,1.59,0
2010,1,24,4.62,23.13,0,73.25,9.44,0.95,0
2010,1,25,4.41,23.1,0,68.5,10.15,1.2,0
2010,1,26,4.54,24.72,0.09,67.94,9.67,1.99,0
2010,1,27,4.44,23.6,0,71.94,8.59,1.34,0
2010,1,28,4.35,23.11,0,73.12,8.55,1.54,0
2010,1,29,4.55,23.81,0,76.69,9.06,1.6,0
2010,1,30,4.59,23.17,0,77.88,9.26,1.6,0
2010,1,31,4.28,22.67,0,74.44,8.57,1.77,0
2010,2,1,4.33,22.8,0,78.75,8.2,1.57,0
2010,2,2,4.4,22.73,0,75.81,8.6,1.37,0
2010,2,3,4.38,22.3,0,69.38,8.4,2.02,0
2010,2,4,4.71,23.28,0,71.94,6.76,1.9,0
2010,2,5,4.74,21.78,0,70.25,7.6,1.77,0
2010,2,6,4.56,20.9,0,66.75,6.71,1.14,0
2010,2,7,4.88,23.86,0,67.56,7.62,2.55,0
2010,2,8,4.88,25.01,0,63.5,9.75,1.69,0
2010,2,9,4.16,25.3,0,72.75,9.93,1.79,0
2010,2,10,4.15,25.13,0,74.5,12.58,2.44,0
2010,2,11,4.73,26.23,0,71.25,11.99,1.81,0
2010,2,12,4.95,26.3,0,72.94,10.21,1.74,0
2010,2,13,4.61,25.01,0,70.19,11.33,2.65,0
2010,2,14,4.57,25.26,0,70.12,13.54,2.27,0
2010,2,15,4.75,25.78,0,63.88,11.83,1.58,0
2010,2,16,4.55,25.18,0,66.88,11.15,2.94,0
2010,2,17,4.04,26.14,0.01,73.88,14.44,2.2,0
2010,2,18,5.12,25.15,0,63.12,12.43,3.44,0
2010,2,19,4.92,26.07,0,57.56,9.65,3.07,0
2010,2,20,4.66,25.2,0,56.81,10.09,2.38,0
2010,2,21,4.41,25.03,0,64.94,9.35,2.12,0
2010,2,22,4.33,25.52,0,70.25,10.55,1.43,0
2010,2,23,4.64,25.69,0,71.06,12.5,1.9,0
2010,2,24,4.48,26.59,0.01,61.31,13.8,2.7,0
2010,2,25,4.36,27.32,0.12,65.44,14.05,2.33,0
2010,2,26,4.51,26.87,0,68.69,13.69,2.41,0
2010,2,27,3.98,26.31,0,71.44,11.76,2.06,0
2010,2,28,3.08,27.13,0.15,69.25,12.43,1.18,0.954929709
2010,3,1,3.57,27.76,0.68,72.62,14.02,1.92,0
2010,3,2,3.2,28.36,0.59,66.88,15.4,2.98,0
2010,3,3,4.66,29.65,0.49,55.25,16.01,3.52,0
2010,3,4,5.39,29.47,0,51.69,15.09,3.19,0
2010,3,5,4.91,29.48,0.04,54.44,16.49,3.2,0
2010,3,6,5.4,29.44,0.04,54.69,17.65,3.73,0
2010,3,7,5.44,29.8,0.02,52.75,16.16,3.54,0
2010,3,8,5.77,30.13,0.02,53.56,15.26,2.65,0
2010,3,9,5.65,30.65,0,54.31,13.51,2.57,0
2010,3,10,5.91,30.15,0,55.31,12.14,1.56,0
2010,3,11,5.84,29.87,0,59.12,12.01,1.84,0
2010,3,12,5.79,30.08,0,55.56,12.72,2.96,0
2010,3,13,4.93,29.78,0,49.69,12.74,2.21,0
2010,3,14,5.1,30.92,0,43.94,14.26,1.85,0
2010,3,15,5.15,31.19,2.16,51.31,13.05,2.61,3.245348454
2010,3,16,5.75,30.23,0.04,57.5,15.07,2.39,5.053472996
2010,3,17,6.08,32.26,0,52.25,15.9,2.51,0
2010,3,18,5.55,34.37,0.01,54.12,14.76,1.91,2.016714096
2010,3,19,5.88,33.89,0,57.88,16.2,1.59,1.37151885
2010,3,20,5.89,34.4,0,55.12,16.15,2.34,0
2010,3,21,5.92,35.22,0,51.06,16.64,3.41,0
2010,3,22,3.13,34.01,0,47.81,18.27,2.53,0
2010,3,23,3.57,33.56,1.01,59.38,19.9,2.86,0
2010,3,24,4.77,34.05,1.3,65.88,20.08,3.45,0
2010,3,25,4.62,33.64,0.99,65.5,19.89,2.23,0
2010,3,26,4.47,34.4,0.02,62.06,20.17,3.44,0.457091361
2010,3,27,4.2,31.16,6.83,65.56,20.94,3.44,2.247302532
2010,3,28,2.75,31.5,7.24,65,22.73,3.07,6.963162422
2010,3,29,1.7,30.99,9.37,70.56,21.32,2.7,6.236057758
2010,3,30,2.64,31.19,9.13,71.81,19.74,2.7,10.20090485
2010,3,31,3.85,31.18,22.86,74.5,20.98,3.89,11.61631012
2010,4,1,5.04,32.42,4.76,66.31,20.66,2.99,1.587932587
2010,4,2,5.5,32.48,2.82,67.81,22.12,2.42,0
2010,4,3,5.43,32.94,2.36,70.75,21.64,3.57,0
2010,4,4,5.21,32.26,7.15,72.56,20.69,2.52,5.213050365
2010,4,5,5.56,33.01,6.75,68.56,21.3,3.23,0
2010,4,6,6.11,33.67,5.64,64.5,20.16,2.88,0.183337659
2010,4,7,6.06,35.7,0.33,56.31,19.8,3.25,0
2010,4,8,6.1,35.02,0,56,18.64,3.14,0
2010,4,9,3.14,34.15,0.6,60.38,19.94,2,0
2010,4,10,5.86,34.4,2.95,63.81,20.64,3.59,0.228545681
2010,4,11,5.24,35.1,1.12,66.25,21.26,1.96,0.366675317
2010,4,12,4.7,33.56,5.65,70.44,20.98,2.05,0
2010,4,13,4.73,32.12,8.81,75.75,21.42,2.38,0.959891796
2010,4,14,5.42,32.22,3.81,77.31,22.76,2.88,4.673409462
2010,4,15,5.92,33.11,1.07,72.94,22.43,3.02,0.914182723
2010,4,16,6.99,33.18,10.91,71.88,21.16,2.16,10.37095356
2010,4,17,1.68,31.47,50.52,77.06,21.37,2.2,9.151742935
2010,4,18,2.95,30.37,28.99,81.62,21.36,3.41,15.35131645
2010,4,19,1.28,30.69,61.16,80.81,21.72,3.72,23.48185921
2010,4,20,2.14,32.03,33.21,76.12,23.91,2.48,19.68162537
2010,4,21,3.98,32.11,30.98,79.81,22.98,2.64,7.026898384
2010,4,22,5.12,32.76,12.79,77.56,22.62,2.23,7.754471779
2010,4,23,5.54,32.24,3.21,75.81,22.54,3.14,3.069003344
2010,4,24,5.85,31.48,6.2,72.06,23.39,2,8.959048271
2010,4,25,6.15,31.39,31.17,77.5,23.25,4.25,10.80346203
2010,4,26,4.44,30.65,31.21,76.38,22.23,2.9,5.452270985
2010,4,27,4.37,30.68,0.46,73.06,20.42,2.11,3.010939598
2010,4,28,6.74,32.76,4.16,68.44,17.63,2.45,2.224670172
2010,4,29,2.51,29.51,7.99,74.81,20.5,2.28,4.425836086
2010,4,30,4.46,32.26,1.73,74,20.75,1.59,4.875340939
2010,5,1,5.33,32.01,0.17,75.12,20.77,1.47,3.639071941
2010,5,2,3.81,31.26,76.3,81.44,21.96,1.33,5.250020981
2010,5,3,5.83,27.44,1.41,83.5,21.44,2.02,3.095742702
2010,5,4,6.19,30.65,2.08,74.06,20.22,1.73,0.774447262
2010,5,5,5.46,31.52,1.83,76.56,21.65,1.64,0.544464767
2010,5,6,5.76,26.95,1.39,86.94,21.95,1.21,6.347613811
2010,5,7,4.34,27.24,9.88,86.06,21.77,0.91,1.65090239
2010,5,8,3.13,29.8,6.42,79,20.48,1.56,6.355961323
2010,5,9,2.97,31.61,9.88,79.38,21.2,3,14.28917408
2010,5,10,2.68,33.33,3.19,76.12,22.55,2.36,12.94468498
2010,5,11,4.93,33.62,4.5,76.38,23.64,3.16,2.198799133
2010,5,12,5.55,33.54,6.29,75,23.83,2.95,6.263558388
2010,5,13,5.44,33.49,3.87,74.19,24.16,2.18,5.530805588
2010,5,14,5.12,33.25,5.64,73.94,23.27,2.34,9.70166111
2010,5,15,6.55,33.19,11.88,73.94,23.4,1.88,5.461318016
2010,5,16,5.38,33.16,0.21,75.25,22.78,2.12,17.25349045
2010,5,17,4.17,32.01,9.31,77.81,22.33,2.42,4.400104046
2010,5,18,6.5,34.55,0.57,73.25,21.73,2.22,0.812751949
2010,5,19,1.48,33.01,23.71,78.81,22.31,3.27,3.528945446
2010,5,20,1.94,30.62,24.72,81.25,24.39,3.06,4.547717571
2010,5,21,3.23,29.62,6.78,78.31,23.22,3.66,19.39718246
2010,5,22,4.93,33.09,1.34,76.69,22.26,2.44,0.455727458
2010,5,23,5.92,32.7,0.24,78.75,22.54,0.71,1.066736817
2010,5,24,4.11,31.2,25.69,74.5,23,1.49,8.705838203
2010,5,25,5.34,31.58,23.1,74.19,23.26,2.12,37.93218231
2010,5,26,6.27,33.75,18.27,72.31,21.75,1.43,15.27157593
2010,5,27,1.66,31.6,10.04,81.81,22.63,3.7,9.660083771
2010,5,28,6.15,31.4,10.19,79.5,21.57,2.57,1.309403658
2010,5,29,6.26,32.14,0.03,74.31,22.83,1.8,12.17089844
2010,5,30,4.18,28.24,5.14,86.56,23.76,2.71,8.360928535
2010,5,31,5.05,32.3,27.22,81.19,21.94,1.86,15.66681576
2010,6,1,4.66,31.56,48.21,81.56,23.54,2.58,7.234321117
2010,6,2,2.78,33.87,6.72,75.81,23.5,2.27,9.081021309
2010,6,3,1.76,32.39,55.1,78.5,22.25,1.26,29.33179665
2010,6,4,2.4,30.97,64.93,81.94,22.13,2.24,28.4373188
2010,6,5,3.13,32.56,12.89,79.19,22.7,3.99,2.963496447
2010,6,6,3.44,32.64,8.72,76.69,22.23,1.8,4.290027618
2010,6,7,3.95,31.8,30.31,80.94,24.18,2.46,0
2010,6,8,2.03,34.07,15.96,73.38,22.08,1.13,2.525523424
2010,6,9,2.19,32.93,23.29,81.12,22.48,2.2,4.716559887
2010,6,10,5.01,30.47,7,84.81,23.58,1.7,2.154658079
2010,6,11,5.24,32.85,8.76,81.19,22.73,1.26,2.70964241
2010,6,12,5.36,33.28,2.92,74.25,22.95,1.52,2.810491323
2010,6,13,6.01,31.45,17.88,81.75,23.14,0.84,4.551919937
2010,6,14,5.66,32.65,10.32,81.81,23.34,0.84,30.86671257
2010,6,15,6,33.21,9.21,81.25,23.95,1.98,5.122632027
2010,6,16,4.07,33.59,12.74,75.31,23.76,1.46,33.89632416
2010,6,17,4.45,34.81,12.46,77.56,24,1.45,7.840761185
2010,6,18,5.07,33.57,2.83,79.62,25.13,1.21,8.149636269
2010,6,19,5.27,29.9,10.6,88.81,24.8,3.13,54.30945587
2010,6,20,4.37,31.45,6.38,87.56,24.28,2.83,15.89548016
2010,6,21,3.2,32.01,8.58,80.69,24.08,1.12,16.54901123
2010,6,22,4.9,31.33,11.69,82.88,25.15,0.91,9.395308495
2010,6,23,5.22,33.12,1.92,80.06,24.65,0.77,1.59600842
2010,6,24,4.81,32.18,4.51,79.75,24.66,1.3,5.324279308
2010,6,25,3.94,30.23,6.47,88.56,24.37,1.39,8.015366554
2010,6,26,2.69,32.32,18.7,83.81,24.05,2.59,4.951547623
2010,6,27,1.96,29.39,51.79,91.19,24.1,0.98,43.14741516
2010,6,28,2.04,29.17,19.75,90.94,23.37,2.09,89.29438782
2010,6,29,4.87,31.65,13.75,91.38,23.94,2.42,18.97725868
2010,6,30,4.1,33.34,0.31,78.69,24.15,1.47,1.275966287
2010,7,1,5.26,31.61,16.35,80.38,23.76,0.99,27.53752518
2010,7,2,5.55,30.87,12.8,85.5,24.29,0.69,14.91198921
2010,7,3,5.84,35.08,17.64,75.44,23.36,0.7,12.95369816
2010,7,4,3.44,32.11,24.09,85.81,25.19,1.73,46.90053177
2010,7,5,5.19,30.73,7.78,87.5,24.73,1.1,3.165855646
2010,7,6,5.37,32.52,1.19,83.5,24.47,1.8,6.212510109
2010,7,7,5,31.87,3.24,83.31,23.84,1.88,2.363919735
2010,7,8,3.92,31.2,0.37,81.81,24.03,3.76,2.669814587
2010,7,9,3.36,30.22,2.21,86.12,24.26,1.51,0
2010,7,10,2.18,32.05,8.58,84.75,23.53,1.74,5.089314938
2010,7,11,2.67,33.03,7.79,86.12,24.23,1.57,10.44474792
2010,7,12,3.74,29.81,39.82,90,24.17,1.41,1.821553349
2010,7,13,4.4,32.96,17.48,78.81,23.48,1.37,6.897854328
2010,7,14,6.27,30.8,0.22,86.12,25.42,1.04,0.769399762
2010,7,15,5.35,32.49,1.66,84.69,24.77,1.96,4.610720634
2010,7,16,5.3,30.66,1.63,86.88,25.06,1.13,2.031126738
2010,7,17,4.34,31.3,1.01,86.25,24.5,2.01,3.854732513
2010,7,18,1.89,29.25,3.53,88.06,23.74,2.89,3.704216242
2010,7,19,2.92,30.15,8.45,85.5,23.2,0.94,8.902321815
2010,7,20,1.93,31.19,9.48,85.06,24.36,2.76,13.27579212
2010,7,21,4.35,31.81,31.24,84.94,23.76,1.55,21.63618469
2010,7,22,4.76,31.65,3.35,84.75,24.41,1.87,4.439934254
2010,7,23,5.07,32.37,12,84.81,24.69,2.1,6.633778572
2010,7,24,4.59,32.74,11.43,85.94,25.26,0.84,8.955513954
2010,7,25,5.73,31.94,5.73,83.62,24.45,1.94,10.92167664
2010,7,26,2.39,32.22,17.77,83.75,23.84,1.3,12.66029263
2010,7,27,6.86,33.48,3.81,80.69,23.88,2.06,23.39122772
2010,7,28,5.63,33.15,8.69,81.94,24.99,1.28,11.9195261
2010,7,29,2.48,31.21,13.94,86.19,24.71,2.33,18.19675827
2010,7,30,4.01,32.09,18.4,81.19,23.52,1.96,2.2129004
2010,7,31,5.49,33.3,3.12,79.44,24.05,1.66,0.523560464
2010,8,1,5.42,32.79,2.93,81.31,23.27,1.3,10.91889286
2010,8,2,5.47,32.6,1.48,78.88,24.05,1.33,10.38401794
2010,8,3,4.42,30.26,4.3,83.81,24.04,1.69,5.661312103
2010,8,4,4.44,31.02,0.76,85.56,24.09,1.89,2.894621611
2010,8,5,6.44,33.12,0.8,78.38,23.76,2.67,0
2010,8,6,5.38,31.41,26.48,84.44,24.83,0.84,0.11797028
2010,8,7,5.92,31.5,1.16,86,24.72,1.95,6.654658794
2010,8,8,5.12,33.37,0.06,82.44,24.22,1.3,0.332860827
2010,8,9,5.56,33.94,0.88,81.38,24.09,1.41,0.499291182
2010,8,10,5.18,31.48,1.73,83.12,24.6,0.66,0.443814397
2010,8,11,5.22,32.37,2.51,81.75,23.94,0.77,0.499291182
2010,8,12,4.98,33.53,3.93,82.19,25.52,2.43,0.388337582
2010,8,13,2.64,32.07,4.18,84.44,24.08,0.89,5.894685745
2010,8,14,4.61,31.69,11.01,82.69,23.94,1.3,15.35979652
2010,8,15,4.81,30.11,6.27,88.44,24.89,1.24,26.81613731
2010,8,16,4.63,32.52,3.77,84.31,23.97,1.7,10.98526001
2010,8,17,3.75,32.28,24.78,84.31,24.63,2.7,7.333452225
2010,8,18,2.61,31.24,18.98,87.69,24.51,1.69,23.90050507
2010,8,19,4.71,28.48,73.25,90.56,24.81,1.16,0.499291182
2010,8,20,4.25,29.01,15.26,90.75,24.4,1.19,52.19604111
2010,8,21,3.63,29.98,6.92,90.69,24.53,1.8,2.727283955
2010,8,22,2.54,28.58,9.01,89.88,24,1.42,18.35144615
2010,8,23,2.01,28.65,3.14,89.81,23.59,1.1,7.868072033
2010,8,24,5.56,31.44,3.02,87.06,24.4,1.1,0.960293531
2010,8,25,3.64,29.87,1.57,87.81,24.19,1.48,2.139472008
2010,8,26,4.8,33.04,0.88,84.06,23.82,1.45,2.149044275
2010,8,27,3.94,30.8,5.9,87.31,24.26,2,3.86837244
2010,8,28,4.7,29.75,5.53,89.5,24.41,1.2,11.41819954
2010,8,29,5.04,32.01,5.16,84.88,23.73,1.06,20.49075508
2010,8,30,5.03,32.68,2.87,83.12,24.53,2.47,17.83621788
2010,8,31,4.01,29.73,1.63,85.56,24.41,1.72,23.41568184
2010,9,1,5.53,33.93,78.96,81.88,23.71,1.91,5.035634041
2010,9,2,3.91,31.5,27,85.75,24.32,1.62,8.457986832
2010,9,3,5.37,27.87,9.38,94.12,24.11,1.69,14.65389633
2010,9,4,3.46,31.93,5.71,84.69,22.62,1.76,4.001320839
2010,9,5,5.15,32.76,0.16,81.69,23.52,1.2,0.554767966
2010,9,6,5.18,29.99,17.11,87.38,24.22,1.88,10.74068451
2010,9,7,3.64,31.96,28.56,86.44,23.76,1.72,20.8072052
2010,9,8,5.7,32.22,2.52,84.56,23.87,1.37,2.513777018
2010,9,9,2.83,30.55,4.71,87.75,23.65,2.23,1.947285652
2010,9,10,1.39,29.88,10.33,89.38,23.36,2.73,4.02986002
2010,9,11,1.98,31.32,11.32,83.12,23.22,1.26,12.12338448
2010,9,12,5.69,31.18,2.81,83.5,23.42,1.68,12.34351349
2010,9,13,5.34,28.39,4.76,88.56,23.69,0.92,9.139120102
2010,9,14,3.6,30.93,4.94,90.69,23.49,1.41,2.487842321
2010,9,15,3.23,27.1,12.52,93.25,23.16,1.17,3.598716497
2010,9,16,2.69,27.58,12.51,91.38,22.99,1.44,1.122351885
2010,9,17,4.55,28.94,4.44,90.5,22.76,2.05,26.60671234
2010,9,18,3.65,27.49,5.9,89.75,23.23,1.77,12.29065132
2010,9,19,3.41,29.42,5.29,90.69,23.09,1.02,13.33057022
2010,9,20,3.31,29.73,8.88,87.5,22.29,0.96,13.68305302
2010,9,21,2.15,27.54,4.82,90.56,22.95,1.34,11.49043274
2010,9,22,5.19,32.26,0.02,80.94,21.96,0.99,0.471552819
2010,9,23,5.46,31.83,1.22,80.56,22.38,0.88,0
2010,9,24,4.62,30.8,13.44,88.88,23.61,0.61,0
2010,9,25,4.58,31.01,5.62,86.19,23.04,1.29,9.795956612
2010,9,26,4.13,29.74,1.97,85.94,22.84,1.34,0
2010,9,27,4,30.55,5.61,86.25,22.98,2.05,1.540956974
2010,9,28,4.21,31.3,0.58,83.62,21.67,1.63,0
2010,9,29,5.28,30.63,0,82.38,21.69,1,0
2010,9,30,5.73,31.01,0,81,20.87,0.97,0
2010,10,1,5.35,31.45,0.06,84.19,22.15,0.84,8.155089378
2010,10,2,5.14,30.65,0.01,84.38,21.9,1.66,1.350542665
2010,10,3,5.74,32.44,0,78.94,22.09,2.16,11.37274361
2010,10,4,5.66,31.54,0,81.75,22.11,1.67,2.995747089
2010,10,5,4.88,30.68,0.61,81.06,22.5,1.3,1.830734253
2010,10,6,3.94,27,1.23,86.81,22.05,0.85,10.17635536
2010,10,7,1.63,25.96,9.6,92.5,21.13,1.34,1.355543852
2010,10,8,1.85,22.68,60.1,94.62,19.65,2.77,25.34510231
2010,10,9,3.66,27.93,6.86,87.06,18.58,2.35,45.94118881
2010,10,10,4.1,28.81,0.73,83.94,18.65,0.86,1.166739821
2010,10,11,4.02,29,0,81.25,17.97,0.75,0.332860827
2010,10,12,5.11,28.78,0,83.94,18.42,1.11,0
2010,10,13,3.05,28.54,0,84.19,19.71,1.76,0
2010,10,14,3.82,28.08,1.87,87.06,19.76,1.88,2.853417397
2010,10,15,2.39,26.39,0.88,92.06,21.67,1.79,0.499291182
2010,10,16,2.28,25.62,29.99,93.44,21.3,1.87,13.45310688
2010,10,17,2.83,26.76,8.48,90.25,20.73,0.91,11.61218834
2010,10,18,4.69,28.83,1.35,87.88,21.03,1.57,6.490785599
2010,10,19,5.2,30.57,0,85,20.98,1.21,0.166430414
2010,10,20,5.08,29.28,0.02,84.81,20.96,1.58,0.110953599
2010,10,21,4.96,28.5,2.37,85.38,21.34,1.66,0.792852104
2010,10,22,2.24,24,0.09,91.94,20.83,1.42,18.38080597
2010,10,23,3.71,25.9,0.03,89.19,20.61,2.09,2.184270859
2010,10,24,4.75,29.12,1.2,87.19,20.02,1.35,0.130075455
2010,10,25,4.57,29.33,0.16,83.81,19.12,1.47,0
2010,10,26,4.72,29.26,0,84.94,18.59,1.23,3.657383442
2010,10,27,4.53,28.87,0,85.5,18.77,1.25,2.539849758
2010,10,28,4.64,28.15,0,83.56,17.47,1.12,1.523909807
2010,10,29,4.85,26.83,0,86.88,16.62,1.21,0
2010,10,30,5.03,27.19,0,84.38,16.15,2.03,0
2010,10,31,5.03,28.08,0,82.62,16.34,1.3,0
2010,11,1,1.98,25.2,0.66,84.56,18.67,1.41,0
2010,11,2,4.04,26.62,0.19,82.5,17.6,0.92,0.835108042
2010,11,3,4.8,27.94,0,83.69,16.45,0.95,0
2010,11,4,4.82,27.41,0,86.62,17,1.23,4.622527122
2010,11,5,4.94,27.74,0,85.81,17.69,1.72,0
2010,11,6,4.96,28.48,0,84.12,16.89,1.13,0.101593994
2010,11,7,4.86,28.86,0,80.5,17.33,1.65,0
2010,11,8,4.6,28.31,0,84.69,17.3,0.97,0
2010,11,9,4.75,26.8,0,84.56,17.69,1.37,0
2010,11,10,4.69,27.64,0,81.88,16.54,1.15,0
2010,11,11,4.44,26.87,0,84.31,16.49,0.66,0
2010,11,12,3.52,26.98,0,82.38,17.24,1.84,0
2010,11,13,3.55,26.83,0,83.31,18.01,2.16,0.432695121
2010,11,14,3.52,26.41,0,85.19,16.75,1.67,1.398919225
2010,11,15,4.05,26.81,0,82.88,16.13,1.59,0
2010,11,16,4.18,27.05,0,79.56,16.95,1.73,0.100512847
2010,11,17,2.31,26.67,0,82.81,16.35,1.37,0
2010,11,18,4.04,26.18,0.04,86.38,16.4,0.99,0
2010,11,19,2.87,26.4,2.11,86.5,16.86,1.84,0
2010,11,20,3.45,25.42,1.37,85.62,16.35,2.6,0.148894161
2010,11,21,3.67,24.33,0.17,83.81,14.07,1.54,0
2010,11,22,4.12,24.83,0,85.94,12.99,0.96,0
2010,11,23,4.24,24.9,0,82.25,13.43,1.59,0.101593994
2010,11,24,4.14,25.48,0,84.69,13.37,1.38,0
2010,11,25,4.12,25.12,0,85.81,14.87,0.84,0
2010,11,26,3.62,24.73,0,86.75,15.01,1.09,0
2010,11,27,3.29,26.01,0,85.81,15.51,1.2,0
2010,11,28,2.98,25.73,0.01,87.06,16.07,1.56,0
2010,11,29,3.23,24.34,0.01,88.12,14.69,1.26,0
2010,11,30,3.64,24.05,0,81.62,13.07,1.9,0
2010,12,1,3.85,23.05,0,84.12,11.87,1.3,0
2010,12,2,4.05,23.39,0,84.69,11.74,1.21,0
2010,12,3,4.3,23.15,0,82.94,11.35,1.84,0
2010,12,4,4.23,23.76,0,78.62,12.21,1.21,0
2010,12,5,4.31,23.94,0,80.12,11.98,1.38,0
2010,12,6,3.1,26.06,0,77.94,12.82,1.45,0
2010,12,7,2.69,25.26,0,76.12,14.75,1.13,0
2010,12,8,2.11,25.36,0.07,81.88,14.65,1.52,0
2010,12,9,1.89,21.8,8.28,89.38,16.06,1.23,3.134959698
2010,12,10,3.81,25.28,0.05,87.31,14.74,1.75,0.496599346
2010,12,11,3.82,24.35,0.12,87,14.3,2.26,0
2010,12,12,3.39,20.82,0.13,83.12,10.83,1.91,0
2010,12,13,3.42,20.42,0,80.62,9.06,1.94,0
2010,12,14,3.52,21.4,0,83.94,9.83,1.41,0
2010,12,15,3.23,21.39,0,83.5,9.58,1.77,0
2010,12,16,3.95,22.56,0,82.44,9.8,1.18,0
2010,12,17,4.19,22.69,0,76.12,9.46,1.44,0
2010,12,18,4.11,21.63,0,81.19,9.88,1.67,0
2010,12,19,4.11,22.03,0,84.38,8.9,1.11,0
2010,12,20,4.01,21.27,0,78.69,9.42,1.37,0
2010,12,21,4.16,21.3,0,76.94,7.71,1.44,0
2010,12,22,4,21.77,0,78.81,8.78,1.37,0
2010,12,23,3.79,20.93,0,85.38,8.43,1.08,0
2010,12,24,3.63,20.84,0,82.5,8.88,1.6,0
2010,12,25,3.71,19.82,0,82.69,8.51,1.55,0
2010,12,26,3.94,20.48,0,81.88,7.84,1.2,0
2010,12,27,3.93,21.46,0,79.94,8.16,1.79,0
2010,12,28,4,21.7,0,82.69,7.98,1.44,0
2010,12,29,3.94,20.85,0,83.06,7.82,1.77,0
2010,12,30,3.91,23.26,0,79.81,8.19,1.3,0
2010,12,31,3.31,21.65,0,80.88,9.69,0.95,0
2011,1,1,1,19.95,0.27,86.69,9.9,1.84,0
2011,1,2,2.82,19.72,0.01,87.44,9.26,1.76,1.516001225
2011,1,3,3.3,19.39,0,85.06,8.19,0.76,0
2011,1,4,3.62,21.15,0,81.31,8.45,1.62,0
2011,1,5,3.86,22.12,0,76.44,7.64,2.26,0
2011,1,6,3.95,22.06,0,77.69,8.68,1.73,0
2011,1,7,4.12,22.39,0,75.69,8.73,1.71,0
2011,1,8,4.11,23.69,0,77.5,8.74,1.98,0
2011,1,9,4.1,23.87,0.11,76.5,9.29,1.97,0
2011,1,10,3.78,21.37,0,82.44,9.04,1.8,0
2011,1,11,3.43,21.16,0,79.62,7.26,2.14,0
2011,1,12,3.11,19.29,0,79.31,7.15,1.55,0
2011,1,13,3.01,19.91,0,82.38,7.1,1.38,0
2011,1,14,2.71,18.48,0,78.69,6.4,1.28,0
2011,1,15,3.29,20.32,0,80.56,6.22,1.59,0
2011,1,16,2.44,18.65,1.55,83.69,7.63,1.48,0
2011,1,17,2.82,19.24,0.33,84.56,7.14,1.86,5.88945961
2011,1,18,2.4,18.6,0.32,80.62,5.4,2.3,0
2011,1,19,2.21,19.3,0.22,74.19,6.82,2.66,0
2011,1,20,3.26,19.65,0.23,81.94,6.68,2.17,0
2011,1,21,3.8,20.4,0,76.62,6.13,1.8,0
2011,1,22,3.65,19.99,0,80.44,6.51,1.83,0
2011,1,23,3.6,19.75,0,79.06,7.39,1.17,0
2011,1,24,3.36,20.84,0,80.75,8.09,2.02,0
2011,1,25,3.45,21.97,0,78.75,8.77,1.77,0
